checked_at,source,status,content_hash,source_updated,record_count,raw_path
2026-09-03T19:26:26Z,ofac_cons,unchanged,fa681487dfd865c189177b478a171178ab8e7133402342acc51f638a7bc121de,"Fri, 28 Aug 2026 14:02:55 GMT",1591,
2026-09-03T20:29:10Z,ofac_sdn,unchanged,447d09384cf840252569a30b5db51d8cc4aefb396c085168246ee04e7ba2693c,"Thu, 03 Sep 2026 15:37:44 GMT",39470,
2026-09-03T20:29:10Z,ofac_cons,unchanged,fa681487dfd865c189177b478a171178ab8e7133402342acc51f638a7bc121de,"Fri, 28 Aug 2026 14:02:55 GMT",1591,
2026-09-03T21:28:41Z,ofac_sdn,unchanged,447d09384cf840252569a30b5db51d8cc4aefb396c085168246ee04e7ba2693c,"Thu, 03 Sep 2026 15:37:44 GMT",39470,
2026-09-03T21:28:41Z,ofac_cons,unchanged,fa681487dfd865c189177b478a171178ab8e7133402342acc51f638a7bc121de,"Fri, 28 Aug 2026 14:02:55 GMT",1591,
2026-09-03T22:28:17Z,ofac_sdn,unchanged,447d09384cf840252569a30b5db51d8cc4aefb396c085168246ee04e7ba2693c,"Thu, 03 Sep 2026 15:37:44 GMT",39470,
2026-09-03T22:28:17Z,ofac_cons,unchanged,fa681487dfd865c189177b478a171178ab8e7133402342acc51f638a7bc121de,"Fri, 28 Aug 2026 14:02:55 GMT",1591,
2026-09-03T23:25:59Z,ofac_sdn,unchanged,447d09384cf840252569a30b5db51d8cc4aefb396c085168246ee04e7ba2693c,"Thu, 03 Sep 2026 15:37:44 GMT",39470,
2026-09-03T23:25:59Z,ofac_cons,unchanged,fa681487dfd865c189177b478a171178ab8e7133402342acc51f638a7bc121de,"Fri, 28 Aug 2026 14:02:55 GMT",1591,
2026-09-04T00:37:12Z,ofac_sdn,unchanged,447d09384cf840252569a30b5db51d8cc4aefb396c085168246ee04e7ba2693c,"Thu, 03 Sep 2026 15:37:44 GMT",39470,
2026-09-04T00:37:12Z,ofac_cons,unchanged,fa681487dfd865c189177b478a171178ab8e7133402342acc51f638a7bc121de,"Fri, 28 Aug 2026 14:02:55 GMT",1591,
2026-09-04T00:48:41Z,mof,unchanged,25fe3658295bb7010dd37ccf3d03d681abf47080dd1c5c8712f5bbad0c9ba7a9,令和8年9月2日,14743,
2026-09-04T00:48:41Z,meti,blocked,,,,
2026-09-04T01:05:48Z,ofac_sdn,fetched,657e2ecd8ed722d5640e4076058a24982c6e722aac2a631eea3da1e052861f93,"Thu, 03 Sep 2026 15:37:42 GMT",89251,data/raw/ofac_sdn_advanced/20260904T010536Z__sdn_advanced.xml.gz
2026-09-04T01:05:48Z,ofac_cons,fetched,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,data/raw/ofac_cons_advanced/20260904T010546Z__cons_advanced.xml.gz
2026-09-04T01:26:49Z,ofac_sdn,unchanged,657e2ecd8ed722d5640e4076058a24982c6e722aac2a631eea3da1e052861f93,"Thu, 03 Sep 2026 15:37:42 GMT",89251,
2026-09-04T01:26:49Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T02:29:20Z,ofac_sdn,unchanged,657e2ecd8ed722d5640e4076058a24982c6e722aac2a631eea3da1e052861f93,"Thu, 03 Sep 2026 15:37:42 GMT",89251,
2026-09-04T02:29:20Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T03:29:28Z,ofac_sdn,unchanged,657e2ecd8ed722d5640e4076058a24982c6e722aac2a631eea3da1e052861f93,"Thu, 03 Sep 2026 15:37:42 GMT",89251,
2026-09-04T03:29:28Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T04:30:02Z,ofac_sdn,unchanged,657e2ecd8ed722d5640e4076058a24982c6e722aac2a631eea3da1e052861f93,"Thu, 03 Sep 2026 15:37:42 GMT",89251,
2026-09-04T04:30:02Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T05:28:49Z,ofac_sdn,unchanged,657e2ecd8ed722d5640e4076058a24982c6e722aac2a631eea3da1e052861f93,"Thu, 03 Sep 2026 15:37:42 GMT",89251,
2026-09-04T05:28:49Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T06:35:24Z,ofac_sdn,unchanged,657e2ecd8ed722d5640e4076058a24982c6e722aac2a631eea3da1e052861f93,"Thu, 03 Sep 2026 15:37:42 GMT",89251,
2026-09-04T06:35:24Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T06:49:56Z,mof,unchanged,25fe3658295bb7010dd37ccf3d03d681abf47080dd1c5c8712f5bbad0c9ba7a9,令和8年9月2日,14743,
2026-09-04T06:49:56Z,meti,blocked,,,,
2026-09-04T07:29:43Z,ofac_sdn,unchanged,657e2ecd8ed722d5640e4076058a24982c6e722aac2a631eea3da1e052861f93,"Thu, 03 Sep 2026 15:37:42 GMT",89251,
2026-09-04T07:29:43Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T08:31:48Z,ofac_sdn,unchanged,657e2ecd8ed722d5640e4076058a24982c6e722aac2a631eea3da1e052861f93,"Thu, 03 Sep 2026 15:37:42 GMT",89251,
2026-09-04T08:31:48Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T09:30:46Z,ofac_sdn,unchanged,657e2ecd8ed722d5640e4076058a24982c6e722aac2a631eea3da1e052861f93,"Thu, 03 Sep 2026 15:37:42 GMT",89251,
2026-09-04T09:30:46Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T10:30:16Z,ofac_sdn,unchanged,657e2ecd8ed722d5640e4076058a24982c6e722aac2a631eea3da1e052861f93,"Thu, 03 Sep 2026 15:37:42 GMT",89251,
2026-09-04T10:30:16Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T11:29:29Z,ofac_sdn,unchanged,657e2ecd8ed722d5640e4076058a24982c6e722aac2a631eea3da1e052861f93,"Thu, 03 Sep 2026 15:37:42 GMT",89251,
2026-09-04T11:29:29Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T12:36:23Z,ofac_sdn,unchanged,657e2ecd8ed722d5640e4076058a24982c6e722aac2a631eea3da1e052861f93,"Thu, 03 Sep 2026 15:37:42 GMT",89251,
2026-09-04T12:36:23Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T12:49:34Z,mof,unchanged,25fe3658295bb7010dd37ccf3d03d681abf47080dd1c5c8712f5bbad0c9ba7a9,令和8年9月2日,14743,
2026-09-04T12:49:34Z,meti,blocked,,,,
2026-09-04T13:30:06Z,ofac_sdn,unchanged,657e2ecd8ed722d5640e4076058a24982c6e722aac2a631eea3da1e052861f93,"Thu, 03 Sep 2026 15:37:42 GMT",89251,
2026-09-04T13:30:06Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T14:30:05Z,ofac_sdn,fetched,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,data/raw/ofac_sdn_advanced/20260904T142950Z__sdn_advanced.xml.gz
2026-09-04T14:30:05Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T15:30:42Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-04T15:30:42Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T16:30:16Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-04T16:30:16Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T17:27:23Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-04T17:27:23Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T18:30:44Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-04T18:30:44Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T18:44:36Z,mof,unchanged,25fe3658295bb7010dd37ccf3d03d681abf47080dd1c5c8712f5bbad0c9ba7a9,令和8年9月2日,14743,
2026-09-04T18:44:36Z,meti,blocked,,,,
2026-09-04T19:25:30Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-04T19:25:30Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T20:29:11Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-04T20:29:11Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T21:28:21Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-04T21:28:21Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T21:38:25Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-04T21:38:25Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T21:39:07Z,mof,unchanged,25fe3658295bb7010dd37ccf3d03d681abf47080dd1c5c8712f5bbad0c9ba7a9,令和8年9月2日,14743,
2026-09-04T21:39:07Z,meti,blocked,,,,
2026-09-04T22:27:36Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-04T22:27:36Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-04T23:26:14Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-04T23:26:14Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-05T00:38:37Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-05T00:38:37Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-05T00:48:40Z,mof,unchanged,25fe3658295bb7010dd37ccf3d03d681abf47080dd1c5c8712f5bbad0c9ba7a9,令和8年9月2日,14743,
2026-09-05T00:48:40Z,meti,blocked,,,,
2026-09-05T01:27:05Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-05T01:27:05Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-05T02:28:58Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-05T02:28:58Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-05T03:28:54Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-05T03:28:54Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-05T04:28:49Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-05T04:28:49Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-05T05:28:00Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-05T05:28:00Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-05T06:32:45Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-05T06:32:45Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-05T06:45:39Z,mof,unchanged,25fe3658295bb7010dd37ccf3d03d681abf47080dd1c5c8712f5bbad0c9ba7a9,令和8年9月2日,14743,
2026-09-05T06:45:39Z,meti,blocked,,,,
2026-09-05T07:27:44Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-05T07:27:44Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-05T08:28:46Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-05T08:28:46Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-05T09:27:47Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-05T09:27:47Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-05T10:27:48Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-05T10:27:48Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-05T11:27:07Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-05T11:27:07Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-05T12:32:41Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-05T12:32:41Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
2026-09-05T12:46:39Z,mof,unchanged,25fe3658295bb7010dd37ccf3d03d681abf47080dd1c5c8712f5bbad0c9ba7a9,令和8年9月2日,14743,
2026-09-05T12:46:39Z,meti,blocked,,,,
2026-09-05T13:27:38Z,ofac_sdn,unchanged,0ec4e7e77fb184ecab51f6e2979a2107e72f967c83097e2ade6cc3e01039027b,"Fri, 04 Sep 2026 14:01:45 GMT",89262,
2026-09-05T13:27:38Z,ofac_cons,unchanged,c0cdbcc3c7cb9c6bc4af5e1cff6110220aaa7628cb8216882a4feac5e71ab971,"Thu, 03 Sep 2026 15:37:43 GMT",3371,
