action,match_key,display_name,sources,status,remark
HOLD_LEGACY_NOT_IN_CURRENT,fgufntsniisiran,FGU FNTS NIISI RAN,OFAC;経産省;財務省,有効,制裁リスト（財務省：ロシア連邦(団体(特定銀行を除く))／経産省／OFAC：SDN）
HOLD_LEGACY_NOT_IN_CURRENT,fgupmniirip,FGUP MNIIRIP,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fgupnppgamma,FGUP NPP Gamma,OFAC;経産省,有効,制裁リスト（経産省／OFAC：SDN）
HOLD_LEGACY_NOT_IN_CURRENT,fgupnppガンマ,FGUP NPP ガンマ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fgupロストフ・ナ・ドヌ-無線通信学術研究所,FGUPロストフ・ナ・ドヌー無線通信学術研究所,legacy;経産省,有効,制裁リスト（経産省／令和5年12月15日外為法）
HOLD_LEGACY_NOT_IN_CURRENT,"filial""35sudoremontnyzavod""aktsionernogoobshchestva""tsentrsudoremonta",Filial “35 sudoremontny zavod” Aktsionernogo obshchestva “Tsentr sudoremonta”,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,firsttrustfinanceco.ltd.,First Trust Finance Co. Ltd.,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fkppermskyporokhovoyzavod,FKP Permsky Porokhovoy Zavod,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fkppermskyporokhovoyzavod.,FKP Permsky Porokhovoy Zavod.,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fkpカザン国立火薬工場,FKPカザン国立火薬工場,legacy;経産省,有効,制裁リスト（経産省／令和5年12月15日外為法）
HOLD_LEGACY_NOT_IN_CURRENT,fkpペルミ火薬工場,FKPペルミ火薬工場,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fl5suderemontnyzavodaotsszvezdochka,FL 5 Suderemontny Zavod AO TSS Zvezdochka,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fl5船舶修理工場株式会社tssズヴョ-ズダチカ,FL5船舶修理工場株式会社 TSSズヴョーズダチカ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fla.lyulkiokb,FL A. Lyulki OKB,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fla.リュリキokb,FL Ａ. リュリキ OKB,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,flnttsa.lyulki,FL NTTs A. Lyulki,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,flnttsa.リュリキ,FL NTTs Ａ．リュリキ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fluec-saturn-omkb,FL UEC-Saturn – OMKB,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fluec-saturn-omkb、オムスクエンジン設計局、paouec-サタ-ン支部オムスク動力製造設計局,FL UEC-Saturn-OMKB､オムスクエンジン設計局､PAO UEC-サ ターン支部オムスク動力製造設計局,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fondskolkovo,Fond Skolkovo,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,foreigntradeassociationmashpriborintorg,Foreign Trade Association Mashpriborintorg,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,foreigntradebankofthedemocraticpeople'srepublicofkorea,FOREIGN TRADE BANK OF THE DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,OFAC;経産省,有効,制裁リスト（経産省／OFAC：SDN）
HOLD_LEGACY_NOT_IN_CURRENT,forensiccenterofnizhniynovgorodregionmaindirectorateoftheministryofinterioraffairs,Forensic Center of Nizhniy Novgorod Region Main Directorate of the Ministry of Interior Affairs,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,forssmarine,Forss Marine,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,forsstechnologyltd,Forss Technology Ltd,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,foundationforthedevelopmentofthecenterforelaborationandcommercialization,Foundation for the Development of the Center for Elaboration and Commercialization,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fregatllc,Fregat LLC,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fregatooo,Fregat OOO,OFAC;経産省,有効,制裁リスト（経産省／OFAC：SDN）
HOLD_LEGACY_NOT_IN_CURRENT,frigromov,FRI Gromov,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,friグロモフ,FRIグロモフ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fsb(federalsecurityserviceofrussia),FSB (Federal Security Service of Russia),経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fsbivniir,FSBI VNIIR,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fseカザン国立火薬工場,FSEカザン国立火薬工場,legacy;経産省,有効,制裁リスト（経産省／令和5年12月15日外為法）
HOLD_LEGACY_NOT_IN_CURRENT,fsuefcdtソユ-ズ,FSUE FCDTソユーズ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fsuenppgamma,FSUE NPP Gamma,OFAC;経産省,有効,制裁リスト（経産省／OFAC：SDN）
HOLD_LEGACY_NOT_IN_CURRENT,fsuenppガンマ,FSUE NPP ガンマ,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fsuesrpeバザルト,FSUE SRPEバザルト,外務省;経産省;財務省,有効,制裁リスト（財務省：ロシア連邦(団体(特定銀行を除く))／経産省／外務省：ロシア連邦の特定団体への輸出等に係る禁止措置(外務省告示第61号)）
HOLD_LEGACY_NOT_IN_CURRENT,fsuevniiofi,FSUE VNIIOFI,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fsvtsrossii,FSVTS Rossii,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ftamashpriborintorgjsc,FTA Mashpriborintorg JSC,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ftianimk.a.valievras,FTIAN IM K.A. Valiev RAS,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ftiras,FTI RAS,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ftltd,FT Ltd,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,fundskolkovo,Fund Skolkovo,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,gennadiytsypkalov,Gennadiy TSYPKALOV,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,gfklogisticsllc,GFK Logistics LLC,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ghorb-ekarbala,Ghorb-e Karbala,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,gknipas,GkNIPAS,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,glitsmorfim.v.p.chkalova,GLITs MO RF IM. V.P. Chkalova,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,"gnppregion,pao","GNPP Region, PAO",経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,gosniias,GosNIIAS,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,gpsl,GPSL,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,gpsl及びジェナオ有限会社,GPSL及びジェナオ有限会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,grantspromotionservicelimited,Grants Promotion Service Limited,OFAC;経産省,有効,制裁リスト（経産省／OFAC：SDN）
HOLD_LEGACY_NOT_IN_CURRENT,greenpineassociatedcorporation,GREEN PINE ASSOCIATED CORPORATION,OFAC;経産省;財務省,有効,制裁リスト（財務省：北朝鮮(決議1718号等；団体)／経産省／OFAC：SDN）
HOLD_LEGACY_NOT_IN_CURRENT,grigoriygrigoriev,Grigoriy Grigoriev,経産省;財務省,有効,制裁リスト（財務省：ロシア連邦(個人)／経産省）
HOLD_LEGACY_NOT_IN_CURRENT,groupa,Group A,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,"guangzhouausaytechnologyco.,ltd","Guangzhou Ausay Technology Co., Ltd",経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,guangzhouausaytechnologyco.limited,Guangzhou Ausay Technology Co. Limited,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,guangzhouca.bencompositescompanylimited,Guangzhou Ca.Ben Composites Company Limited,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,"guangzhoutian-hai-xiangaviationtechnologyco.,ltd.","Guangzhou Tian-Hai-Xiang Aviation Technology Co., Ltd.",経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,harbinengineeringuniversity,Harbin Engineering University,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,harbininstituteoftechnology(hit),Harbin Institute of Technology (HIT),経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,hartisdvllc,Hartis DV LLC,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,headaerospace;,HEAD Aerospace；,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,headaerospace;-chinaheadtechnologycompanychinahead,HEAD Aerospace ； —China HEAD Technology Company China HEAD,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,headaerospacegroup,HEAD Aerospace Group,OFAC;経産省,有効,制裁リスト（経産省／OFAC：SDN）
HOLD_LEGACY_NOT_IN_CURRENT,hebeisinopackelectronics,Hebei Sinopack Electronics,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,"henanjiayuanaluminiumindustryco.,ltd.","HENAN JIAYUAN ALUMINIUM INDUSTRY CO., LTD.",経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,hesongtradingcorporation,HESONG TRADING CORPORATION,OFAC;経産省,有効,制裁リスト（経産省／OFAC：SDN）
HOLD_LEGACY_NOT_IN_CURRENT,holdingcompanyakbars,Holding Company Ak Bars,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,"hongkongkailiindustrialco.,ltd","Hong Kong Kaili Industrial Co., Ltd",経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,hongkongkailiindustrialcoltd,Hong Kong Kaili Industrial Co Ltd,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,"hubeisanjiangaerospacewanshanspecialvehicleco.,ltd.","Hubei Sanjiang Aerospace Wanshan Special Vehicle Co., Ltd.",経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,"hwanghaisteelunionco.,ltd.","Hwanghai Steel Union Co., Ltd.",経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,hydrographicserviceofthenavy,Hydrographic Service of the Navy,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,hypersonicsystemresearchinstituteofholdingcompanyleninetz,Hypersonic System Research Institute of holding company Leninetz,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,i.ベレズニャク名称国営mkb「レインボ-,I.ベ レズニャク名称国営 MKB「レインボー」,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,idsolutionllc,ID Solution LLC,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,idソリュ-ション有限会社,IDソリューション有限会社,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ifpktipmsoran,IFP KTIPM SO RAN,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,igorafanasiev,Igor Afanasiev,経産省;財務省,有効,制裁リスト（財務省：ロシア連邦(個人)／経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ihce,IHCE,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ihep,IHEP,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ijetflightsupportservices,iJet Flight Support Services,legacy;経産省,有効,制裁リスト（経産省／令和5年12月20日外為法）
HOLD_LEGACY_NOT_IN_CURRENT,imaxchiptechnologyco,Imaxchip Technology Co,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,imaxchiptechnologycoltd,Imaxchip Technology Co Ltd,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,imperialtulaarmsplant,Imperial Tula Arms Plant,経産省;財務省,有効,制裁リスト（財務省：ロシア連邦(団体(特定銀行を除く))／経産省）
HOLD_LEGACY_NOT_IN_CURRENT,improtex,Improtex,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,improtexdisticaretlimitedsirketi,Improtex Dis Ticaret Limited Sirketi,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,improtexdisticaretlimitedsirketi.,Improtex Dis Ticaret Limited Sirketi .,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,improtexforeigntradelimitedliabilitycompany,Improtex Foreign Trade Limited Liability Company,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,improtexllc,Improtex LLC,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,industrial-commercialprivateunitaryenterpriseminotor-service,INDUSTRIAL-COMMERCIAL PRIVATE UNITARY ENTERPRISE MINOTOR-SERVICE,OFAC;経産省,有効,制裁リスト（経産省／OFAC：SDN）
HOLD_LEGACY_NOT_IN_CURRENT,inekollc,INEKO LLC,OFAC;経産省,有効,制裁リスト（経産省／OFAC：SDN）
HOLD_LEGACY_NOT_IN_CURRENT,inelsollc,Inelso LLC,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,informakustikajsc,Informakustika JSC,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,informationtelecommunicationstechnologypjsc,Information Telecommunications Technology PJSC,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,instituteforinformationtransmissionproblems,Institute for Information Transmission Problems,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,institutelektronniykhupravlyayushchikhmashinim.i.s.bruka,Institut Elektronniykh Upravlyayushchikh Mashin IM. I.S. Bruka,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,instituteofchemicaldefence,Institute of Chemical Defence,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,instituteofhighcurrentelectronicssiberianbranchrussianacademyofscience,Institute of High Current Electronics Siberian Branch Russian Academy of Science,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,instituteofhighenergyphysics,Institute of High Energy Physics,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,instituteofmarinetechnologyproblemsfareastbranchrussianacademyofsciences,Institute of Marine Technology Problems Far East Branch Russian Academy of Sciences,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,instituteofmicrobialepidemiology,Institute of Microbial Epidemiology,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,instituteofmicrobiologyandepidemiologyacademyofmilitarymedicalsciences,"Academy of Military Medical Sciences, Institute of Microbiology and Epidemiology",経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,instituteofphysicsnamedafterp.n.lebedevoftherussianacademyofsciences,Institute of Physics Named After P.N. Lebedev of the Russian Academy of Sciences,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,instituteofsemiconductorphysicsima.v.rzhanov,Institute of Semiconductor Physics IM A.V. Rzhanov,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,instituteofsolid-statephysicsoftheacademyofsciencessssr,Institute of Solid-State Physics of the Academy of Sciences SSSR,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,instituteofsolid-statephysicsoftherussianacademyofsciences,Institute of Solid-State Physics of the Russian Academy of Sciences,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,instituteoftheoreticalandexperimentalphysics,Institute of Theoretical and Experimental Physics,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,institutproblemperedachiinformatsiiran,Institut Problem Peredachi Informatsii RAN,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,integralspb,Integral SPB,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,inteltech,Inteltech,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,inteltechpjsc,Inteltech PJSC,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,internationalsettlementbankllc,International Settlement Bank LLC,OFAC;経産省;財務省,有効,制裁リスト（財務省／経産省／OFAC：SDN）
HOLD_LEGACY_NOT_IN_CURRENT,inzhenernycentergeomir,Inzhenerny Center Geomir,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ipmim.m.v.keldisharan,IPM IM. M.V. Keldisha RAN,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ipmtfebras,IPMT FEB RAS,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ippe,IPPE,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ippsbras,IPP SB RAS,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,ipuras,IPU RAS,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,irkutcorporation,Irkut Corporation,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,irkutresearchandproductioncorporationpublicjointstockcompany,Irkut Research and Production Corporation Public Joint Stock Company,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,isesoraninstituteofhigh-currentelectronics,ISE SO RAN Institute of High-Current Electronics,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,isesoran高圧電子工学研究所,ISE SO RAN高圧電子工学研究所,経産省,有効,制裁リスト（経産省）
HOLD_LEGACY_NOT_IN_CURRENT,isivzlet,ISI Vzlet,経産省,有効,制裁リスト（経産省）
